Id,External_Id__c
a0063000008tT7TAAU,21550
a0063000008tT7UAAU,21552
a0063000008tT7VAAU,21558
a0063000008tT7WAAU,21570
a0063000008tT7XAAU,21573
a0063000008tT7YAAU,21575
a0063000008tT7ZAAU,21577
a0063000008tT7aAAE,21580
a0063000008tT7bAAE,21583
a0063000008tT7cAAE,21589
a0063000008tT7dAAE,21590
a0063000008tT7eAAE,21599
a0063000008tT7fAAE,21608
a0063000008tT7gAAE,21611
a0063000008tT7hAAE,21615
a0063000008tT7iAAE,21621
a0063000008tT7jAAE,21624
a0063000008tT7kAAE,21627
a0063000008tT7lAAE,21633
a0063000008tT7mAAE,21642
a0063000008tT7nAAE,21643
a0063000008tT7oAAE,21646
a0063000008tT7pAAE,21650
a0063000008tT7qAAE,21655
a0063000008tT7rAAE,21664
a0063000008tT7sAAE,21666
a0063000008tT7tAAE,21668
a0063000008tT7uAAE,21673
a0063000008tT7vAAE,21681
a0063000008tT7wAAE,21687
a0063000008tT7xAAE,21689
a0063000008tT7yAAE,21691
a0063000008tT7zAAE,21701
a0063000008tT80AAE,21705
a0063000008tT81AAE,21710
a0063000008tT82AAE,21715
a0063000008tT83AAE,21716
a0063000008tT84AAE,21718
a0063000008tT85AAE,21720
a0063000008tT86AAE,21722
a0063000008tT87AAE,21727
a0063000008tT88AAE,21728
a0063000008tT89AAE,21732
a0063000008tT8AAAU,21734
a0063000008tT8BAAU,21742
a0063000008tT8CAAU,21749
a0063000008tT8DAAU,21755
a0063000008tT8EAAU,21758
a0063000008tT8FAAU,21762
a0063000008tT8GAAU,21767
a0063000008tT8HAAU,21768
a0063000008tT8IAAU,21772
a0063000008tT8JAAU,21783
a0063000008tT8KAAU,21784
a0063000008tT8LAAU,21788
a0063000008tT8MAAU,21790
a0063000008tT8NAAU,21792
a0063000008tT8OAAU,21800
a0063000008tT8PAAU,21803
a0063000008tT8QAAU,21804
a0063000008tT8RAAU,21817
a0063000008tT8SAAU,21819
a0063000008tT8TAAU,21820
a0063000008tT8UAAU,21821
a0063000008tT8VAAU,21827
a0063000008tT8WAAU,21829
a0063000008tT8XAAU,21831
a0063000008tT8YAAU,21834
a0063000008tT8ZAAU,21835
a0063000008tT8aAAE,21836
a0063000008tT8bAAE,21840
a0063000008tT8cAAE,21843
a0063000008tT8dAAE,21850
a0063000008tT8eAAE,21855
a0063000008tT8fAAE,21863
a0063000008tT8gAAE,21867
a0063000008tT8hAAE,21868
a0063000008tT8iAAE,21877
a0063000008tT8jAAE,21882
a0063000008tT8kAAE,21888
a0063000008tT8lAAE,21904
a0063000008tT8mAAE,21907
a0063000008tT8nAAE,21910
a0063000008tT8oAAE,21917
a0063000008tT8pAAE,21920
a0063000008tT8qAAE,21922
a0063000008tT8rAAE,21923
a0063000008tT8sAAE,21925
a0063000008tT8tAAE,21927
a0063000008tT8uAAE,21930
a0063000008tT8vAAE,21939
a0063000008tT8wAAE,21941
a0063000008tT8xAAE,21945
a0063000008tT8yAAE,21952
a0063000008tT8zAAE,21955
a0063000008tT90AAE,21956
a0063000008tT91AAE,21958
a0063000008tT92AAE,21959
a0063000008tT93AAE,21963
a0063000008tT94AAE,21989
a0063000008tT95AAE,21991
a0063000008tT96AAE,21997
a0063000008tT97AAE,21998
a0063000008tT98AAE,21999
a0063000008tT99AAE,22015
a0063000008tT9AAAU,22017
a0063000008tT9BAAU,22019
a0063000008tT9CAAU,22022
a0063000008tT9DAAU,22024
a0063000008tT9EAAU,22031
a0063000008tT9FAAU,22034
a0063000008tT9GAAU,22036
a0063000008tT9HAAU,22047
a0063000008tT9IAAU,22050
a0063000008tT9JAAU,22051
a0063000008tT9KAAU,22054
a0063000008tT9LAAU,22063
a0063000008tT9MAAU,22067
a0063000008tT9NAAU,22068
a0063000008tT9OAAU,22075
a0063000008tT9PAAU,22083
a0063000008tT9QAAU,22095
a0063000008tT9RAAU,22100
a0063000008tT9SAAU,22102
a0063000008tT9TAAU,22104
a0063000008tT9UAAU,22106
a0063000008tT9VAAU,22108
a0063000008tT9WAAU,22114
a0063000008tT9XAAU,22115
a0063000008tT9YAAU,22130
a0063000008tT9ZAAU,22131
a0063000008tT9aAAE,22146
a0063000008tT9bAAE,22147
a0063000008tT9cAAE,22153
a0063000008tT9dAAE,22154
a0063000008tT9eAAE,22156
a0063000008tT9fAAE,22159
a0063000008tT9gAAE,22166
a0063000008tT9hAAE,22171
a0063000008tT9iAAE,22172
a0063000008tT9jAAE,22173
a0063000008tT9kAAE,22182
a0063000008tT9lAAE,22183
a0063000008tT9mAAE,22185
a0063000008tT9nAAE,22186
a0063000008tT9oAAE,22200
a0063000008tT9pAAE,22202
a0063000008tT9qAAE,22203
a0063000008tT9rAAE,22205
a0063000008tT9sAAE,22210
a0063000008tT9tAAE,22213
a0063000008tT9uAAE,22215
a0063000008tT9vAAE,22233
a0063000008tT9wAAE,22234
a0063000008tT9xAAE,22238
a0063000008tT9yAAE,22241
a0063000008tT9zAAE,22249
a0063000008tTA0AAM,22256
a0063000008tTA1AAM,22257
a0063000008tTA2AAM,22263
a0063000008tTA3AAM,22264
a0063000008tTA4AAM,22267
a0063000008tTA5AAM,22269
a0063000008tTA6AAM,22273
a0063000008tTA7AAM,22274
a0063000008tTA8AAM,22277
a0063000008tTA9AAM,22278
a0063000008tTAAAA2,22281
a0063000008tTABAA2,22284
a0063000008tTACAA2,22286
a0063000008tTADAA2,22295
a0063000008tTAEAA2,22314
a0063000008tTAFAA2,22315
a0063000008tTAGAA2,22321
a0063000008tTAHAA2,22322
a0063000008tTAIAA2,22326
a0063000008tTAJAA2,22332
a0063000008tTAKAA2,22337
a0063000008tTALAA2,22338
a0063000008tTAMAA2,22349
a0063000008tTANAA2,22356
a0063000008tTAOAA2,22361
a0063000008tTAPAA2,22363
a0063000008tTAQAA2,22364
a0063000008tTARAA2,22370
a0063000008tTASAA2,22378
a0063000008tTATAA2,22382
a0063000008tTAUAA2,22392
a0063000008tTAVAA2,22394
a0063000008tTAWAA2,22395
a0063000008tTAXAA2,22402
a0063000008tTAYAA2,22403
a0063000008tTAZAA2,22405
a0063000008tTAaAAM,22406
a0063000008tTAbAAM,22413
a0063000008tTAcAAM,22420
a0063000008tTAdAAM,22425
a0063000008tTAeAAM,22426
a0063000008tTAfAAM,22427
a0063000008tTAgAAM,22429
a0063000008tTAhAAM,22435
a0063000008tTAiAAM,22440
a0063000008tTAjAAM,22445
a0063000008tTAkAAM,22450
a0063000008tTAlAAM,22453
a0063000008tTAmAAM,22458
a0063000008tTAnAAM,22467
a0063000008tTAoAAM,22469
a0063000008tTApAAM,22470
a0063000008tTAqAAM,22477
a0063000008tTArAAM,22479
a0063000008tTAsAAM,22482
a0063000008tTAtAAM,22483
a0063000008tTAuAAM,22486
a0063000008tTAvAAM,22488
a0063000008tTAwAAM,22496
a0063000008tTAxAAM,22499
a0063000008tTAyAAM,22500
a0063000008tTAzAAM,22506
a0063000008tTB0AAM,22508
a0063000008tTB1AAM,22511
a0063000008tTB2AAM,22529
a0063000008tTB3AAM,22534
a0063000008tTB4AAM,22535
a0063000008tTB5AAM,22542
a0063000008tTB6AAM,22544
a0063000008tTB7AAM,22548
a0063000008tTB8AAM,22549
a0063000008tTB9AAM,22550
a0063000008tTBAAA2,22552
a0063000008tTBBAA2,22553
a0063000008tTBCAA2,22557
a0063000008tTBDAA2,22558
a0063000008tTBEAA2,22562
a0063000008tTBFAA2,22564
a0063000008tTBGAA2,22566
a0063000008tTBHAA2,22573
a0063000008tTBIAA2,22579
a0063000008tTBJAA2,22601
a0063000008tTBKAA2,22602
a0063000008tTBLAA2,22614
a0063000008tTBMAA2,22617
a0063000008tTBNAA2,22621
a0063000008tTBOAA2,22624
a0063000008tTBPAA2,22630
a0063000008tTBQAA2,22639
a0063000008tTBRAA2,22643
a0063000008tTBSAA2,22651
a0063000008tTBTAA2,22658
a0063000008tTBUAA2,22664
a0063000008tTBVAA2,22665
a0063000008tTBWAA2,22668
a0063000008tTBXAA2,22673
a0063000008tTBYAA2,22674
a0063000008tTBZAA2,22675
a0063000008tTBaAAM,22682
a0063000008tTBbAAM,22684
a0063000008tTBcAAM,22690
a0063000008tTBdAAM,22694
a0063000008tTBeAAM,22703
a0063000008tTBfAAM,22709
a0063000008tTBgAAM,22712
a0063000008tTBhAAM,22713
a0063000008tTBiAAM,22716
a0063000008tTBjAAM,22725
a0063000008tTBkAAM,22732
a0063000008tTBlAAM,22740
a0063000008tTBmAAM,22744
a0063000008tTBnAAM,22748
a0063000008tTBoAAM,22751
a0063000008tTBpAAM,22756
a0063000008tTBqAAM,22759
a0063000008tTBrAAM,22761
a0063000008tTBsAAM,22763
a0063000008tTBtAAM,22765
a0063000008tTBuAAM,22768
a0063000008tTBvAAM,22770
a0063000008tTBwAAM,22776
a0063000008tTBxAAM,22782
a0063000008tTByAAM,22790
a0063000008tTBzAAM,22792
a0063000008tTC0AAM,22805
a0063000008tTC1AAM,22809
a0063000008tTC2AAM,22812
a0063000008tTC3AAM,22817
a0063000008tTC4AAM,22822
a0063000008tTC5AAM,22826
a0063000008tTC6AAM,22827
a0063000008tTC7AAM,22831
a0063000008tTC8AAM,22837
a0063000008tTC9AAM,22840
a0063000008tTCAAA2,22845
a0063000008tTCBAA2,22858
a0063000008tTCCAA2,22859
a0063000008tTCDAA2,22860
a0063000008tTCEAA2,22862
a0063000008tTCFAA2,22864
a0063000008tTCGAA2,22869
a0063000008tTCHAA2,22872
a0063000008tTCIAA2,22873
a0063000008tTCJAA2,22874
a0063000008tTCKAA2,22889
a0063000008tTCLAA2,22890
a0063000008tTCMAA2,22906
a0063000008tTCNAA2,22908
a0063000008tTCOAA2,22913
a0063000008tTCPAA2,22917
a0063000008tTCQAA2,22923
a0063000008tTCRAA2,22924
a0063000008tTCSAA2,22929
a0063000008tTCTAA2,22931
a0063000008tTCUAA2,22933
a0063000008tTCVAA2,22938
a0063000008tTCWAA2,22939
a0063000008tTCXAA2,22950
a0063000008tTCYAA2,22951
a0063000008tTCZAA2,22960
a0063000008tTCaAAM,22961
a0063000008tTCbAAM,22966
a0063000008tTCcAAM,22970
a0063000008tTCdAAM,22975
a0063000008tTCeAAM,22976
a0063000008tTCfAAM,22978
a0063000008tTCgAAM,22987
a0063000008tTChAAM,22990
a0063000008tTCiAAM,23001
a0063000008tTCjAAM,23002
a0063000008tTCkAAM,23005
a0063000008tTClAAM,23006
a0063000008tTCmAAM,23008
a0063000008tTCnAAM,23011
a0063000008tTCoAAM,23014
a0063000008tTCpAAM,23021
a0063000008tTCqAAM,23022
a0063000008tTCrAAM,23024
a0063000008tTCsAAM,23036
a0063000008tTCtAAM,23037
a0063000008tTCuAAM,23044
a0063000008tTCvAAM,23049
a0063000008tTCwAAM,23050
a0063000008tTCxAAM,23052
a0063000008tTCyAAM,23055
a0063000008tTCzAAM,23074
a0063000008tTD0AAM,23077
a0063000008tTD1AAM,23082
a0063000008tTD2AAM,23083
a0063000008tTD3AAM,23088
a0063000008tTD4AAM,23093
a0063000008tTD5AAM,23094
a0063000008tTD6AAM,23095
a0063000008tTD7AAM,23097
a0063000008tTD8AAM,23099
a0063000008tTD9AAM,23102
a0063000008tTDAAA2,23113
a0063000008tTDBAA2,23117
a0063000008tTDCAA2,23121
a0063000008tTDDAA2,23123
a0063000008tTDEAA2,23129
a0063000008tTDFAA2,23130
a0063000008tTDGAA2,23131
a0063000008tTDHAA2,23138
a0063000008tTDIAA2,23147
a0063000008tTDJAA2,23153
a0063000008tTDKAA2,23155
a0063000008tTDLAA2,23158
a0063000008tTDMAA2,23170
a0063000008tTDNAA2,23181
a0063000008tTDOAA2,23182
a0063000008tTDPAA2,23189
a0063000008tTDQAA2,23204
a0063000008tTDRAA2,23214
a0063000008tTDSAA2,23218
a0063000008tTDTAA2,23220
a0063000008tTDUAA2,23221
a0063000008tTDVAA2,23225
a0063000008tTDWAA2,23227
a0063000008tTDXAA2,23230
a0063000008tTDYAA2,23232
a0063000008tTDZAA2,23238
a0063000008tTDaAAM,23240
a0063000008tTDbAAM,23247
a0063000008tTDcAAM,23251
a0063000008tTDdAAM,23253
a0063000008tTDeAAM,23254
a0063000008tTDfAAM,23258
a0063000008tTDgAAM,23261
a0063000008tTDhAAM,23263
a0063000008tTDiAAM,23267
a0063000008tTDjAAM,23268
a0063000008tTDkAAM,23275
a0063000008tTDlAAM,23277
a0063000008tTDmAAM,23282
a0063000008tTDnAAM,23286
a0063000008tTDoAAM,23290
a0063000008tTDpAAM,23292
a0063000008tTDqAAM,23297
a0063000008tTDrAAM,23310
a0063000008tTDsAAM,23311
a0063000008tTDtAAM,23315
a0063000008tTDuAAM,23326
a0063000008tTDvAAM,23328
a0063000008tTDwAAM,23329
a0063000008tTDxAAM,23334
a0063000008tTDyAAM,23335
a0063000008tTDzAAM,23341
a0063000008tTE0AAM,23357
a0063000008tTE1AAM,23360
a0063000008tTE2AAM,23362
a0063000008tTE3AAM,23365
a0063000008tTE4AAM,23366
a0063000008tTE5AAM,23367
a0063000008tTE6AAM,23374
a0063000008tTE7AAM,23378
a0063000008tTE8AAM,23379
a0063000008tTE9AAM,23380
a0063000008tTEAAA2,23385
a0063000008tTEBAA2,23386
a0063000008tTECAA2,23394
a0063000008tTEDAA2,23400
a0063000008tTEEAA2,23406
a0063000008tTEFAA2,23408
a0063000008tTEGAA2,23414
a0063000008tTEHAA2,23422
a0063000008tTEIAA2,23429
a0063000008tTEJAA2,23430
a0063000008tTEKAA2,23434
a0063000008tTELAA2,23445
a0063000008tTEMAA2,23447
a0063000008tTENAA2,23453
a0063000008tTEOAA2,23455
a0063000008tTEPAA2,23456
a0063000008tTEQAA2,23458
a0063000008tTERAA2,23469
a0063000008tTESAA2,23472
a0063000008tTETAA2,23474
a0063000008tTEUAA2,23478
a0063000008tTEVAA2,23480
a0063000008tTEWAA2,23482
a0063000008tTEXAA2,23487
a0063000008tTEYAA2,23494
a0063000008tTEZAA2,23499
a0063000008tTEaAAM,23501
a0063000008tTEbAAM,23503
a0063000008tTEcAAM,23512
a0063000008tTEdAAM,23514
a0063000008tTEeAAM,23516
a0063000008tTEfAAM,23517
a0063000008tTEgAAM,23527
a0063000008tTEhAAM,23532
a0063000008tTEiAAM,23535
a0063000008tTEjAAM,23540
a0063000008tTEkAAM,23541
a0063000008tTElAAM,23542
a0063000008tTEmAAM,23558
a0063000008tTEnAAM,23565
a0063000008tTEoAAM,23567
a0063000008tTEpAAM,23575
a0063000008tTEqAAM,23580
a0063000008tTErAAM,23582
a0063000008tTEsAAM,23583
a0063000008tTEtAAM,23584
a0063000008tTEuAAM,23587
a0063000008tTEvAAM,23589
a0063000008tTEwAAM,23593
a0063000008tTExAAM,23596
a0063000008tTEyAAM,23598
a0063000008tTEzAAM,23607
a0063000008tTF0AAM,23613
a0063000008tTF1AAM,23626
a0063000008tTF2AAM,23627
a0063000008tTF3AAM,23636
a0063000008tTF4AAM,23640
a0063000008tTF5AAM,23643
a0063000008tTF6AAM,23648
a0063000008tTF7AAM,23650
a0063000008tTF8AAM,23658
a0063000008tTF9AAM,23659
a0063000008tTFAAA2,23661
a0063000008tTFBAA2,23664
a0063000008tTFCAA2,23665
a0063000008tTFDAA2,23675
a0063000008tTFEAA2,23676
a0063000008tTFFAA2,23679
a0063000008tTFGAA2,23682
a0063000008tTFHAA2,23686
a0063000008tTFIAA2,23691
a0063000008tTFJAA2,23693
a0063000008tTFKAA2,23699
a0063000008tTFLAA2,23700
a0063000008tTFMAA2,23701
a0063000008tTFNAA2,23702
a0063000008tTFOAA2,23710
a0063000008tTFPAA2,23715
a0063000008tTFQAA2,23716
a0063000008tTFRAA2,23740
a0063000008tTFSAA2,23748
a0063000008tTFTAA2,23753
a0063000008tTFUAA2,23754
a0063000008tTFVAA2,23757
a0063000008tTFWAA2,23763
a0063000008tTFXAA2,23764
a0063000008tTFYAA2,23765
a0063000008tTFZAA2,23767
a0063000008tTFaAAM,23768
a0063000008tTFbAAM,23769
a0063000008tTFcAAM,23773
a0063000008tTFdAAM,23780
a0063000008tTFeAAM,23781
a0063000008tTFfAAM,23782
a0063000008tTFgAAM,23791
a0063000008tTFhAAM,23796
a0063000008tTFiAAM,23799
a0063000008tTFjAAM,23810
a0063000008tTFkAAM,23814
a0063000008tTFlAAM,23821
a0063000008tTFmAAM,23831
a0063000008tTFnAAM,23837
a0063000008tTFoAAM,23841
a0063000008tTFpAAM,23844
a0063000008tTFqAAM,23847
a0063000008tTFrAAM,23849
a0063000008tTFsAAM,23855
a0063000008tTFtAAM,23859
a0063000008tTFuAAM,23863
a0063000008tTFvAAM,23873
a0063000008tTFwAAM,23875
a0063000008tTFxAAM,23888
a0063000008tTFyAAM,23890
a0063000008tTFzAAM,23894
a0063000008tTG0AAM,23896
a0063000008tTG1AAM,23900
a0063000008tTG2AAM,23903
a0063000008tTG3AAM,23905
a0063000008tTG4AAM,23907
a0063000008tTG5AAM,23917
a0063000008tTG6AAM,23918
a0063000008tTG7AAM,23926
a0063000008tTG8AAM,23927
a0063000008tTG9AAM,23929
a0063000008tTGAAA2,23931
a0063000008tTGBAA2,23935
a0063000008tTGCAA2,23936
a0063000008tTGDAA2,23943
a0063000008tTGEAA2,23948
a0063000008tTGFAA2,23949
a0063000008tTGGAA2,23950
a0063000008tTGHAA2,23953
a0063000008tTGIAA2,23955
a0063000008tTGJAA2,23957
a0063000008tTGKAA2,23960
a0063000008tTGLAA2,23964
a0063000008tTGMAA2,23966
a0063000008tTGNAA2,23976
a0063000008tTGOAA2,23984
a0063000008tTGPAA2,23992
a0063000008tTGQAA2,24006
a0063000008tTGRAA2,24014
a0063000008tTGSAA2,24016
a0063000008tTGTAA2,24024
a0063000008tTGUAA2,24027
a0063000008tTGVAA2,24031
a0063000008tTGWAA2,24036
a0063000008tTGXAA2,24039
a0063000008tTGYAA2,24046
a0063000008tTGZAA2,24048
a0063000008tTGaAAM,24052
a0063000008tTGbAAM,24061
a0063000008tTGcAAM,24064
a0063000008tTGdAAM,24065
a0063000008tTGeAAM,24072
a0063000008tTGfAAM,24073
a0063000008tTGgAAM,24082
a0063000008tTGhAAM,24084
a0063000008tTGiAAM,24085
a0063000008tTGjAAM,24087
a0063000008tTGkAAM,24100
a0063000008tTGlAAM,24102
a0063000008tTGmAAM,24109
a0063000008tTGnAAM,24114
a0063000008tTGoAAM,24115
a0063000008tTGpAAM,24118
a0063000008tTGqAAM,24127
a0063000008tTGrAAM,24129
a0063000008tTGsAAM,24139
a0063000008tTGtAAM,24140
a0063000008tTGuAAM,24143
a0063000008tTGvAAM,24154
a0063000008tTGwAAM,24158
a0063000008tTGxAAM,24159
a0063000008tTGyAAM,24160
a0063000008tTGzAAM,24163
a0063000008tTH0AAM,24166
a0063000008tTH1AAM,24170
a0063000008tTH2AAM,24171
a0063000008tTH3AAM,24173
a0063000008tTH4AAM,24176
a0063000008tTH5AAM,24184
a0063000008tTH6AAM,24192
a0063000008tTH7AAM,24193
a0063000008tTH8AAM,24206
a0063000008tTH9AAM,24209
a0063000008tTHAAA2,24215
a0063000008tTHBAA2,24220
a0063000008tTHCAA2,24224
a0063000008tTHDAA2,24227
a0063000008tTHEAA2,24234
a0063000008tTHFAA2,24236
a0063000008tTHGAA2,24242
a0063000008tTHHAA2,24248
a0063000008tTHIAA2,24255
a0063000008tTHJAA2,24256
a0063000008tTHKAA2,24257
a0063000008tTHLAA2,24262
a0063000008tTHMAA2,24270
a0063000008tTHNAA2,24271
a0063000008tTHOAA2,24275
a0063000008tTHPAA2,24281
a0063000008tTHQAA2,24282
a0063000008tTHRAA2,24287
a0063000008tTHSAA2,24290
a0063000008tTHTAA2,24314
a0063000008tTHUAA2,24317
a0063000008tTHVAA2,24326
a0063000008tTHWAA2,24327
a0063000008tTHXAA2,24335
a0063000008tTHYAA2,24336
a0063000008tTHZAA2,24337
a0063000008tTHaAAM,24339
a0063000008tTHbAAM,24340
a0063000008tTHcAAM,24344
a0063000008tTHdAAM,24345
a0063000008tTHeAAM,24349
a0063000008tTHfAAM,24355
a0063000008tTHgAAM,24357
a0063000008tTHhAAM,24362
a0063000008tTHiAAM,24364
a0063000008tTHjAAM,24367
a0063000008tTHkAAM,24368
a0063000008tTHlAAM,24388
a0063000008tTHmAAM,24389
a0063000008tTHnAAM,24393
a0063000008tTHoAAM,24396
a0063000008tTHpAAM,24401
a0063000008tTHqAAM,24405
a0063000008tTHrAAM,24407
a0063000008tTHsAAM,24430
a0063000008tTHtAAM,24434
a0063000008tTHuAAM,24446
a0063000008tTHvAAM,24447
a0063000008tTHwAAM,24453
a0063000008tTHxAAM,24455
a0063000008tTHyAAM,24456
a0063000008tTHzAAM,24460
a0063000008tTI0AAM,24462
a0063000008tTI1AAM,24468
a0063000008tTI2AAM,24469
a0063000008tTI3AAM,24470
a0063000008tTI4AAM,24472
a0063000008tTI5AAM,24480
a0063000008tTI6AAM,24482
a0063000008tTI7AAM,24483
a0063000008tTI8AAM,24484
a0063000008tTI9AAM,24485
a0063000008tTIAAA2,24486
a0063000008tTIBAA2,24487
a0063000008tTICAA2,24493
a0063000008tTIDAA2,24495
a0063000008tTIEAA2,24497
a0063000008tTIFAA2,24502
a0063000008tTIGAA2,24519
a0063000008tTIHAA2,24520
a0063000008tTIIAA2,24521
a0063000008tTIJAA2,24527
a0063000008tTIKAA2,24528
a0063000008tTILAA2,24531
a0063000008tTIMAA2,24551
a0063000008tTINAA2,24556
a0063000008tTIOAA2,24557
a0063000008tTIPAA2,24564
a0063000008tTIQAA2,24567
a0063000008tTIRAA2,24571
a0063000008tTISAA2,24576
a0063000008tTITAA2,24577
a0063000008tTIUAA2,24579
a0063000008tTIVAA2,24584
a0063000008tTIWAA2,24587
a0063000008tTIXAA2,24593
a0063000008tTIYAA2,24594
a0063000008tTIZAA2,24595
a0063000008tTIaAAM,24607
a0063000008tTIbAAM,24610
a0063000008tTIcAAM,24613
a0063000008tTIdAAM,24619
a0063000008tTIeAAM,24620
a0063000008tTIfAAM,24632
a0063000008tTIgAAM,24633
a0063000008tTIhAAM,24642
a0063000008tTIiAAM,24651
a0063000008tTIjAAM,24654
a0063000008tTIkAAM,24656
a0063000008tTIlAAM,24659
a0063000008tTImAAM,24660
a0063000008tTInAAM,24663
a0063000008tTIoAAM,24671
a0063000008tTIpAAM,24672
a0063000008tTIqAAM,24675
a0063000008tTIrAAM,24678
a0063000008tTIsAAM,24680
a0063000008tTItAAM,24682
a0063000008tTIuAAM,24688
a0063000008tTIvAAM,24695
a0063000008tTIwAAM,24703
a0063000008tTIxAAM,24705
a0063000008tTIyAAM,24706
a0063000008tTIzAAM,24710
a0063000008tTJ0AAM,24714
a0063000008tTJ1AAM,24726
a0063000008tTJ2AAM,24729
a0063000008tTJ3AAM,24731
a0063000008tTJ4AAM,24738
a0063000008tTJ5AAM,24740
a0063000008tTJ6AAM,24760
a0063000008tTJ7AAM,24765
a0063000008tTJ8AAM,24767
a0063000008tTJ9AAM,24773
a0063000008tTJAAA2,24774
a0063000008tTJBAA2,24776
a0063000008tTJCAA2,24779
a0063000008tTJDAA2,24782
a0063000008tTJEAA2,24794
a0063000008tTJFAA2,24796
a0063000008tTJGAA2,24801
a0063000008tTJHAA2,24804
a0063000008tTJIAA2,24805
a0063000008tTJJAA2,24808
a0063000008tTJKAA2,24813
a0063000008tTJLAA2,24816
a0063000008tTJMAA2,24817
a0063000008tTJNAA2,24819
a0063000008tTJOAA2,24824
a0063000008tTJPAA2,24827
a0063000008tTJQAA2,24834
a0063000008tTJRAA2,24849
a0063000008tTJSAA2,24851
a0063000008tTJTAA2,24856
a0063000008tTJUAA2,24862
a0063000008tTJVAA2,24863
a0063000008tTJWAA2,24865
a0063000008tTJXAA2,24866
a0063000008tTJYAA2,24867
a0063000008tTJZAA2,24878
a0063000008tTJaAAM,24886
a0063000008tTJbAAM,24887
a0063000008tTJcAAM,24890
a0063000008tTJdAAM,24892
a0063000008tTJeAAM,24894
a0063000008tTJfAAM,24902
a0063000008tTJgAAM,24904
a0063000008tTJhAAM,24912
a0063000008tTJiAAM,24917
a0063000008tTJjAAM,24918
a0063000008tTJkAAM,24922
a0063000008tTJlAAM,24929
a0063000008tTJmAAM,24930
a0063000008tTJnAAM,24934
a0063000008tTJoAAM,24939
a0063000008tTJpAAM,24940
a0063000008tTJqAAM,24943
a0063000008tTJrAAM,24947
a0063000008tTJsAAM,24950
a0063000008tTJtAAM,24955
a0063000008tTJuAAM,24956
a0063000008tTJvAAM,24958
a0063000008tTJwAAM,24959
a0063000008tTJxAAM,24967
a0063000008tTJyAAM,24968
a0063000008tTJzAAM,24969
a0063000008tTK0AAM,24981
a0063000008tTK1AAM,24998
a0063000008tTK2AAM,25000
a0063000008tTK3AAM,25003
a0063000008tTK4AAM,25007
a0063000008tTK5AAM,25014
a0063000008tTK6AAM,25019
a0063000008tTK7AAM,25022
a0063000008tTK8AAM,25023
a0063000008tTK9AAM,25026
a0063000008tTKAAA2,25028
a0063000008tTKBAA2,25044
a0063000008tTKCAA2,25052
a0063000008tTKDAA2,25054
a0063000008tTKEAA2,25058
a0063000008tTKFAA2,25069
a0063000008tTKGAA2,25077
a0063000008tTKHAA2,25079
a0063000008tTKIAA2,25082
a0063000008tTKJAA2,25084
a0063000008tTKKAA2,25085
a0063000008tTKLAA2,25087
a0063000008tTKMAA2,25088
a0063000008tTKNAA2,25090
a0063000008tTKOAA2,25095
a0063000008tTKPAA2,25102
a0063000008tTKQAA2,25105
a0063000008tTKRAA2,25109
a0063000008tTKSAA2,25110
a0063000008tTKTAA2,25116
a0063000008tTKUAA2,25119
a0063000008tTKVAA2,25121
a0063000008tTKWAA2,25122
a0063000008tTKXAA2,25125
a0063000008tTKYAA2,25135
a0063000008tTKZAA2,25138
a0063000008tTKaAAM,25144
a0063000008tTKbAAM,25148
a0063000008tTKcAAM,25151
a0063000008tTKdAAM,25166
a0063000008tTKeAAM,25168
a0063000008tTKfAAM,25169
a0063000008tTKgAAM,25176
a0063000008tTKhAAM,25180
a0063000008tTKiAAM,25181
a0063000008tTKjAAM,25183
a0063000008tTKkAAM,25184
a0063000008tTKlAAM,25202
a0063000008tTKmAAM,25203
a0063000008tTKnAAM,25205
a0063000008tTKoAAM,25209
a0063000008tTKpAAM,25226
a0063000008tTKqAAM,25229
a0063000008tTKrAAM,25233
a0063000008tTKsAAM,25240
a0063000008tTKtAAM,25241
a0063000008tTKuAAM,25245
a0063000008tTKvAAM,25251
a0063000008tTKwAAM,25252
a0063000008tTKxAAM,25257
a0063000008tTKyAAM,25258
a0063000008tTKzAAM,25271
a0063000008tTL0AAM,25272
a0063000008tTL1AAM,25273
a0063000008tTL2AAM,25276
a0063000008tTL3AAM,25283
a0063000008tTL4AAM,25284
a0063000008tTL5AAM,25286
a0063000008tTL6AAM,25296
a0063000008tTL7AAM,25297
a0063000008tTL8AAM,25298
a0063000008tTL9AAM,25306
a0063000008tTLAAA2,25307
a0063000008tTLBAA2,25309
a0063000008tTLCAA2,25316
a0063000008tTLDAA2,25320
a0063000008tTLEAA2,25325
a0063000008tTLFAA2,25342
a0063000008tTLGAA2,25344
a0063000008tTLHAA2,25347
a0063000008tTLIAA2,25348
a0063000008tTLJAA2,25350
a0063000008tTLKAA2,25353
a0063000008tTLLAA2,25361
a0063000008tTLMAA2,25365
a0063000008tTLNAA2,25372
a0063000008tTLOAA2,25377
a0063000008tTLPAA2,25378
a0063000008tTLQAA2,25383
a0063000008tTLRAA2,25386
a0063000008tTLSAA2,25390
a0063000008tTLTAA2,25395
a0063000008tTLUAA2,25402
a0063000008tTLVAA2,25404
a0063000008tTLWAA2,25405
a0063000008tTLXAA2,25412
a0063000008tTLYAA2,25421
a0063000008tTLZAA2,25422
a0063000008tTLaAAM,25425
