External_Id__c,Customer_Account__r.External_Id__c,Product__r.External_Id__c
17847,190,55
17848,190,46
17850,190,79
17860,190,98
17861,190,17
17864,190,74
17865,190,30
17868,190,67
17872,190,53
17873,190,52
17878,190,59
17879,190,75
17892,190,56
17894,190,90
17903,191,75
17909,191,11
17919,191,83
17922,191,60
17926,191,87
17927,191,42
17929,191,98
17933,191,68
17934,191,4
17946,191,49
17959,191,67
17960,191,38
17964,191,73
17971,191,70
17974,191,58
17977,191,0
17979,191,47
17980,191,90
17981,191,18
17982,191,48
17984,191,62
17992,192,92
17993,192,51
17994,192,97
17997,192,45
18004,192,32
18010,192,7
18011,192,67
18012,192,36
18014,192,71
18015,192,4
18016,192,43
18018,192,28
18020,192,41
18026,192,59
18030,192,61
18035,192,83
18042,192,87
18043,192,58
18054,192,15
18062,192,27
18066,192,50
18072,192,11
18084,193,63
18092,193,84
18100,193,36
18105,193,72
18106,193,99
18108,193,95
18111,193,56
18120,193,74
18124,193,28
18127,193,37
18132,193,20
18134,193,66
18135,193,8
18136,193,53
18141,193,57
18142,193,67
18146,193,90
18152,193,23
18156,193,27
18163,193,48
18166,193,89
18170,193,4
18190,194,72
18194,194,19
18198,194,23
18200,194,17
18207,194,83
18209,194,88
18210,194,68
18211,194,66
18212,194,28
18214,194,87
18221,194,67
18222,194,89
18223,194,93
18224,194,80
18225,194,13
18235,194,91
18252,194,77
18255,194,7
18258,194,8
18272,195,54
18273,195,96
18275,195,64
18278,195,74
18279,195,47
18289,195,58
18290,195,35
18291,195,62
18296,195,94
18299,195,46
18300,195,55
18304,195,43
18308,195,59
18311,195,60
18316,195,30
18321,195,48
18323,195,56
18335,195,65
18343,195,5
18348,195,17
18358,195,18
18363,195,20
18369,196,96
18382,196,52
18383,196,83
18386,196,28
18400,196,18
18401,196,61
18403,196,93
18408,196,19
18409,196,74
18413,196,2
18415,196,57
18424,196,72
18428,196,37
18429,196,92
18433,196,95
18438,196,17
18447,196,5
18448,196,77
18449,196,31
18451,196,7
18453,196,9
18455,196,64
18466,197,24
18470,197,92
18481,197,58
18483,197,61
18484,197,15
18486,197,35
18494,197,36
18495,197,60
18500,197,34
18501,197,30
18505,197,14
18507,197,4
18512,197,75
18513,197,40
18515,197,18
18521,197,67
18529,197,52
18530,197,89
18534,197,87
18537,197,56
18546,197,53
18559,197,97
18565,198,90
18586,198,99
18594,198,9
18596,198,78
18604,198,70
18607,198,49
18609,198,4
18612,198,61
18614,198,95
18621,198,14
18622,198,41
18626,198,76
18628,198,91
18629,198,59
18634,198,15
18635,198,6
18644,198,92
18647,198,79
18648,198,27
18651,198,26
18665,199,49
18668,199,15
18669,199,48
18676,199,17
18679,199,76
18680,199,20
18681,199,2
18684,199,78
18688,199,56
18690,199,90
18693,199,74
18706,199,80
18714,199,36
18720,199,67
18721,199,46
18722,199,8
18727,199,84
18736,199,86
18737,199,7
18743,199,75
18747,199,81
18751,199,68
18752,200,68
18760,200,39
18763,200,38
18767,200,88
18768,200,89
18771,200,78
18775,200,21
18782,200,20
18783,200,72
18786,200,75
18787,200,44
18800,200,11
18809,200,64
18812,200,27
18815,200,74
18820,200,10
18821,200,56
18823,200,66
18824,200,54
18841,201,73
18852,201,9
18856,201,95
18857,201,48
18858,201,19
18867,201,35
18872,201,64
18873,201,85
18876,201,45
18884,201,10
18885,201,83
18894,201,98
18896,201,60
18903,201,47
18905,201,15
18912,201,51
18913,201,38
18914,201,8
18921,201,7
18924,201,58
18927,202,89
18933,202,28
18934,202,72
18935,202,67
18941,202,2
18948,202,88
18958,202,16
18960,202,14
18962,202,23
18969,202,95
18975,202,8
18979,202,42
18981,202,52
18987,202,18
18996,202,82
18998,202,76
18999,202,91
19006,202,84
19008,202,68
19017,202,24
19021,202,1
19022,202,69
19026,203,75
19034,203,10
19038,203,85
19045,203,45
19054,203,7
19055,203,4
19056,203,33
19064,203,38
19068,203,68
19069,203,69
19077,203,91
19078,203,44
19082,203,48
19084,203,15
19087,203,67
19098,203,11
19102,203,83
19105,203,39
19109,203,73
19114,203,25
19116,203,52
19121,203,98
19129,204,97
19133,204,37
19135,204,29
19145,204,64
19151,204,51
19152,204,83
19157,204,27
19158,204,75
19160,204,65
19165,204,47
19171,204,39
19179,204,62
19182,204,30
19183,204,38
19184,204,13
19191,204,94
19197,204,3
19204,204,68
19206,205,42
19208,205,57
19210,205,21
19218,205,74
19219,205,9
19223,205,26
19227,205,25
19235,205,86
19242,205,31
19246,205,19
19251,205,96
19252,205,1
19259,205,50
19260,205,16
19263,205,65
19273,205,55
19275,205,82
19279,205,36
19285,205,5
19295,205,12
19300,205,70
19301,205,28
19306,206,31
19308,206,18
19310,206,77
19316,206,79
19318,206,0
19337,206,82
19341,206,37
19343,206,17
19344,206,56
19347,206,5
19352,206,68
19356,206,70
19357,206,13
19358,206,28
19361,206,57
19363,206,36
19371,206,20
19372,206,96
19376,206,63
19382,206,86
19393,207,9
19394,207,58
19398,207,5
19401,207,64
19402,207,86
19409,207,18
19419,207,55
19423,207,70
19430,207,89
19434,207,53
19441,207,22
19445,207,12
19446,207,79
19453,207,92
19457,207,13
19458,207,75
19465,207,10
19475,207,78
19482,207,38
19483,207,30
19485,207,11
19487,207,94
19495,208,45
19499,208,60
19500,208,76
19514,208,42
19520,208,49
19524,208,73
19529,208,58
19530,208,90
19533,208,43
19539,208,1
19545,208,27
19547,208,10
19548,208,19
19554,208,47
19555,208,48
19561,208,87
19565,208,9
19566,208,83
19572,208,98
19575,208,11
19578,209,75
19580,209,5
19582,209,95
19592,209,31
19593,209,2
19599,209,68
19615,209,62
19616,209,53
19623,209,96
19627,209,57
19628,209,13
19629,209,14
19636,209,66
19638,209,79
19640,209,82
19642,209,86
19646,209,47
19656,209,9
19658,209,61
19663,209,74
19667,209,92
19670,209,44
19679,210,45
19681,210,38
19682,210,88
19685,210,55
19692,210,6
19693,210,37
19695,210,19
19697,210,97
19698,210,52
19709,210,39
19712,210,92
19718,210,11
19720,210,17
19722,210,79
19731,210,85
19733,210,10
19739,210,62
19743,210,7
19751,210,30
19753,210,72
19761,210,64
19768,210,75
19777,211,32
19784,211,38
19785,211,86
19787,211,27
19788,211,96
19791,211,70
19796,211,55
19797,211,54
19799,211,46
19805,211,30
19808,211,58
19810,211,53
19816,211,5
19822,211,79
19824,211,74
19839,211,56
19844,211,94
19847,211,10
19848,211,75
19850,211,11
19853,211,12
19864,211,20
19879,212,96
19886,212,75
19887,212,53
19890,212,0
19894,212,72
19895,212,32
19896,212,57
19899,212,14
19903,212,66
19905,212,83
19906,212,47
19909,212,63
19921,212,31
19924,212,95
19929,212,36
19934,212,64
19938,212,27
19943,212,62
19946,212,16
19948,212,18
19957,213,27
19966,213,11
19970,213,83
19981,213,91
19984,213,43
19987,213,41
19988,213,10
19990,213,87
19995,213,38
20009,213,82
20012,213,76
20014,213,50
20018,213,25
20019,213,42
20024,213,32
20027,213,61
20028,213,13
20029,213,88
20031,213,85
20034,213,4
20047,213,60
20051,214,12
20055,214,71
20056,214,18
20062,214,92
20064,214,31
20069,214,4
20070,214,2
20071,214,8
20075,214,10
20080,214,91
20086,214,96
20088,214,98
20092,214,1
20096,214,60
20098,214,54
20100,214,65
20106,214,22
20114,214,46
20130,214,5
20134,214,64
20143,215,59
20146,215,64
20148,215,35
20152,215,11
20153,215,50
20158,215,55
20161,215,38
20162,215,19
20164,215,54
20172,215,2
20174,215,12
20186,215,1
20188,215,24
20195,215,91
20199,215,49
20203,215,85
20219,216,39
20220,216,23
20225,216,34
20227,216,15
20236,216,22
20242,216,21
20243,216,62
20257,216,76
20261,216,7
20263,216,19
20269,216,88
20271,216,92
20276,216,38
20277,216,45
20279,216,27
20280,216,75
20281,216,69
20287,216,25
20289,216,35
20297,216,64
20298,216,85
20303,216,84
20306,217,68
20313,217,53
20314,217,38
20326,217,23
20333,217,55
20337,217,61
20341,217,97
20346,217,25
20348,217,86
20350,217,92
20353,217,30
20372,217,7
20373,217,4
20376,217,45
20378,217,15
20379,217,63
20380,217,79
20383,217,6
20387,217,39
20390,217,88
20392,217,85
20402,217,69
20409,218,59
20417,218,27
20419,218,93
20423,218,91
20430,218,13
20431,218,47
20439,218,42
20447,218,2
20449,218,54
20457,218,78
20459,218,9
20461,218,64
20468,218,90
20475,218,74
20476,218,79
20477,218,96
20479,218,29
20482,218,49
20493,218,16
20497,218,76
20499,218,86
20502,218,88
20517,219,38
20526,219,59
20528,219,85
20529,219,97
20531,219,54
20532,219,43
20533,219,35
20536,219,47
20539,219,94
20540,219,90
20544,219,98
20546,219,60
20549,219,87
20555,219,65
20556,219,45
20571,219,96
20577,219,29
20583,219,51
20587,219,73
20590,219,55
20595,219,15
20596,219,46
20607,220,66
20608,220,58
20610,220,42
20611,220,44
20625,220,68
20626,220,16
20630,220,23
20632,220,4
20636,220,49
20639,220,64
20643,220,90
20650,220,12
20658,220,14
20660,220,38
20676,220,91
20678,220,75
20679,220,69
20681,220,11
20687,220,54
20691,220,65
20695,220,21
20697,221,83
20701,221,50
20702,221,61
20703,221,34
20704,221,1
20706,221,51
20709,221,19
20711,221,43
20712,221,60
20715,221,13
20737,221,57
20745,221,71
20749,221,33
20759,221,85
20767,221,93
20768,221,88
20769,221,98
20775,221,66
20776,221,62
20779,221,41
20780,221,0
20791,222,91
20794,222,21
20801,222,27
20804,222,80
20811,222,77
20816,222,59
20817,222,53
20822,222,17
20828,222,52
20829,222,75
20831,222,15
20840,222,76
20841,222,67
20847,222,42
20851,222,56
20855,222,8
20861,222,24
20863,222,88
20870,222,9
20874,222,32
20881,222,18
20882,222,41
20889,223,36
20898,223,86
20904,223,85
20909,223,45
20914,223,94
20916,223,97
20919,223,55
20921,223,53
20923,223,62
20929,223,2
20933,223,63
20934,223,5
20936,223,69
20939,223,74
20941,223,39
20943,223,31
20953,223,11
20954,223,79
20956,223,26
20970,223,3
20975,224,57
20976,224,84
20987,224,13
20992,224,98
20993,224,88
20996,224,93
21003,224,34
21006,224,61
21010,224,42
21015,224,19
21016,224,83
21019,224,27
21024,224,85
21029,224,38
21036,224,62
21040,224,23
21041,224,7
21050,224,72
21054,224,60
21061,224,76
21062,224,29
21069,224,51
21072,225,94
21076,225,88
21080,225,36
21082,225,64
21085,225,96
21095,225,86
21098,225,2
21099,225,39
21107,225,93
21110,225,34
21111,225,66
21118,225,26
21120,225,44
21123,225,92
21125,225,79
21126,225,55
21135,225,30
21136,225,5
21137,225,91
21140,225,97
21152,225,62
21163,226,78
21171,226,1
21172,226,47
21180,226,13
21187,226,2
21191,226,97
21202,226,45
21212,226,39
21213,226,7
21215,226,16
21226,226,92
21234,226,19
21236,226,86
21237,226,65
21239,226,4
21241,226,57
21243,226,9
21246,226,27
21249,226,5
21251,226,70
21253,226,94
21255,226,58
21284,227,19
21285,227,41
21288,227,45
21289,227,53
21293,227,59
21294,227,24
21297,227,35
21301,227,23
21309,227,62
21310,227,38
21313,227,50
21314,227,39
21316,227,15
21318,227,55
21319,227,25
21322,227,85
21323,227,66
21325,227,30
21329,227,84
21344,227,34
21350,228,14
21352,228,72
21353,228,64
21359,228,99
21363,228,93
21365,228,18
21366,228,76
21372,228,59
21375,228,57
21380,228,91
21389,228,80
21399,228,48
21405,228,49
21410,228,24
21411,228,52
21413,228,17
21422,228,78
21423,228,4
21424,228,79
21430,228,29
21436,228,26
21442,228,54
21454,229,96
21455,229,18
21458,229,56
21468,229,46
21471,229,74
21474,229,76
21476,229,68
21484,229,5
21486,229,59
21491,229,19
21494,229,17
21495,229,82
21497,229,48
21509,229,73
21512,229,42
21513,229,0
21517,229,90
21520,229,49
21529,229,47
21531,229,78
21536,229,67
21537,229,45
21541,230,65
21546,230,33
21550,230,87
21552,230,48
21558,230,3
21570,230,67
21573,230,86
21575,230,70
21577,230,98
21580,230,8
21583,230,78
21589,230,55
21590,230,30
21599,230,53
21608,230,73
21611,230,5
21615,230,18
21621,230,32
21624,230,25
21627,230,60
21633,231,97
21642,231,66
21643,231,50
21646,231,27
21650,231,16
21655,231,14
21664,231,85
21666,231,69
21668,231,62
21673,231,57
21681,231,44
21687,231,30
21689,231,12
21691,231,75
21701,231,47
21705,231,93
21710,231,45
21715,231,53
21716,231,63
21718,231,38
21720,231,19
21722,231,70
21727,232,17
21728,232,10
21732,232,69
21734,232,75
21742,232,77
21749,232,62
21755,232,11
21758,232,6
21762,232,45
21767,232,0
21768,232,2
21772,232,19
21783,232,7
21784,232,38
21788,232,85
21790,232,39
21792,232,68
21800,232,37
21803,233,57
21804,233,74
21817,233,56
21819,233,36
21820,233,7
21821,233,17
21827,233,60
21829,233,43
21831,233,39
21834,233,10
21835,233,48
21836,233,58
21840,233,33
21843,233,76
21850,233,68
21855,233,78
21863,233,51
21867,233,82
21868,233,49
21877,233,81
21882,233,37
21888,233,85
21904,234,84
21907,234,38
21910,234,37
21917,234,48
21920,234,8
21922,234,97
21923,234,98
21925,234,6
21927,234,27
21930,234,10
21939,234,69
21941,234,67
21945,234,52
21952,234,11
21955,234,63
21956,234,99
21958,234,77
21959,234,7
21963,234,23
21989,235,60
21991,235,7
21997,235,26
21998,235,66
21999,235,39
22015,235,77
22017,235,58
22019,235,13
22022,235,30
22024,235,15
22031,235,71
22034,235,51
22036,235,45
22047,235,6
22050,235,85
22051,235,37
22054,235,87
22063,235,25
22067,235,67
22068,235,89
22075,235,52
22083,235,88
22095,236,32
22100,236,98
22102,236,10
22104,236,90
22106,236,87
22108,236,31
22114,236,60
22115,236,97
22130,236,71
22131,236,19
22146,236,94
22147,236,99
22153,236,55
22154,236,15
22156,236,51
22159,236,27
22166,236,57
22171,236,73
22172,236,45
22173,236,43
22182,236,59
22183,236,81
22185,237,49
22186,237,60
22200,237,98
22202,237,79
22203,237,46
22205,237,76
22210,237,96
22213,237,8
22215,237,82
22233,237,47
22234,237,18
22238,237,17
22241,237,11
22249,237,55
22256,237,54
22257,237,43
22263,237,48
22264,237,74
22267,237,78
22269,237,59
22273,238,7
22274,238,1
22277,238,21
22278,238,83
22281,238,34
22284,238,16
22286,238,2
22295,238,42
22314,238,8
22315,238,19
22321,238,40
22322,238,9
22326,238,67
22332,238,11
22337,238,12
22338,238,47
22349,238,72
22356,238,62
22361,238,89
22363,238,84
22364,238,4
22370,238,76
22378,239,4
22382,239,95
22392,239,22
22394,239,6
22395,239,16
22402,239,13
22403,239,19
22405,239,12
22406,239,9
22413,239,7
22420,239,5
22425,239,55
22426,239,61
22427,239,1
22429,239,92
22435,239,45
22440,239,11
22445,239,58
22450,240,28
22453,240,62
22458,240,19
22467,240,13
22469,240,80
22470,240,12
22477,240,0
22479,240,50
22482,240,85
22483,240,56
22486,240,1
22488,240,58
22496,240,79
22499,240,88
22500,240,9
22506,240,93
22508,240,47
22511,240,94
22529,241,40
22534,241,97
22535,241,95
22542,241,96
22544,241,48
22548,241,65
22549,241,12
22550,241,55
22552,241,47
22553,241,98
22557,241,60
22558,241,39
22562,241,88
22564,241,49
22566,241,35
22573,241,13
22579,241,46
22601,241,94
22602,241,43
22614,242,4
22617,242,11
22621,242,44
22624,242,68
22630,242,2
22639,242,79
22643,242,93
22651,242,85
22658,242,66
22664,242,36
22665,242,54
22668,242,88
22673,242,97
22674,242,7
22675,242,78
22682,242,64
22684,242,30
22690,242,6
22694,242,74
22703,243,33
22709,243,48
22712,243,43
22713,243,11
22716,243,68
22725,243,45
22732,243,91
22740,243,61
22744,243,78
22748,243,73
22751,243,56
22756,243,98
22759,243,74
22761,243,75
22763,243,34
22765,243,83
22768,243,90
22770,243,84
22776,243,49
22782,243,94
22790,243,38
22792,244,92
22805,244,41
22809,244,91
22812,244,38
22817,244,34
22822,244,62
22826,244,5
22827,244,11
22831,244,9
22837,244,98
22840,244,64
22845,244,18
22858,244,58
22859,244,60
22860,244,10
22862,244,54
22864,244,22
22869,244,46
22872,244,1
22873,244,83
22874,244,12
22889,244,96
22890,245,56
22906,245,49
22908,245,33
22913,245,3
22917,245,0
22923,245,61
22924,245,48
22929,245,12
22931,245,2
22933,245,8
22938,245,55
22939,245,31
22950,245,91
22951,245,30
22960,245,79
22961,245,83
22966,245,10
22970,245,54
22975,245,20
22976,245,65
22978,245,68
22987,245,82
22990,246,53
23001,246,97
23002,246,95
23005,246,38
23006,246,57
23008,246,68
23011,246,23
23014,246,69
23021,246,49
23022,246,1
23024,246,39
23036,246,22
23037,246,11
23044,246,33
23049,246,90
23050,246,27
23052,246,30
23055,246,78
23074,246,42
23077,246,4
23082,246,58
23083,246,99
23088,247,0
23093,247,34
23094,247,51
23095,247,9
23097,247,45
23099,247,47
23102,247,57
23113,247,87
23117,247,67
23121,247,17
23123,247,15
23129,247,28
23130,247,75
23131,247,82
23138,247,56
23147,247,19
23153,247,60
23155,247,73
23158,247,14
23170,247,94
23181,248,80
23182,248,97
23189,248,54
23204,248,0
23214,248,59
23218,248,19
23220,248,56
23221,248,6
23225,248,83
23227,248,34
23230,248,43
23232,248,3
23238,248,17
23240,248,5
23247,248,11
23251,248,41
23253,248,8
23254,248,61
23258,248,81
23261,248,50
23263,248,44
23267,248,2
23268,249,58
23275,249,61
23277,249,93
23282,249,92
23286,249,4
23290,249,62
23292,249,34
23297,249,11
23310,249,45
23311,249,85
23315,249,3
23326,249,15
23328,249,30
23329,249,13
23334,249,35
23335,249,19
23341,249,95
23357,249,38
23360,249,23
23362,249,88
23365,249,69
23366,249,53
23367,250,22
23374,250,88
23378,250,93
23379,250,53
23380,250,69
23385,250,99
23386,250,29
23394,250,63
23400,250,75
23406,250,79
23408,250,86
23414,250,21
23422,250,7
23429,250,30
23430,250,12
23434,250,64
23445,250,9
23447,250,6
23453,250,1
23455,250,78
23456,250,39
23458,251,0
23469,251,10
23472,251,65
23474,251,47
23478,251,56
23480,251,96
23482,251,55
23487,251,28
23494,251,74
23499,251,58
23501,251,71
23503,251,2
23512,251,32
23514,251,53
23516,251,94
23517,251,75
23527,251,31
23532,251,5
23535,251,27
23540,251,9
23541,251,20
23542,251,62
23558,252,41
23565,252,24
23567,252,23
23575,252,90
23580,252,39
23582,252,84
23583,252,53
23584,252,35
23587,252,66
23589,252,27
23593,252,74
23596,252,43
23598,252,4
23607,252,50
23613,252,37
23626,252,10
23627,252,7
23636,252,11
23640,252,15
23643,252,59
23648,252,30
23650,252,38
23658,253,68
23659,253,62
23661,253,83
23664,253,45
23665,253,72
23675,253,35
23676,253,12
23679,253,75
23682,253,34
23686,253,38
23691,253,19
23693,253,47
23699,253,98
23700,253,85
23701,253,95
23702,253,21
23710,253,15
23715,253,33
23716,253,88
23740,253,65
23748,254,28
23753,254,82
23754,254,21
23757,254,1
23763,254,91
23764,254,9
23765,254,45
23767,254,19
23768,254,43
23769,254,50
23773,254,70
23780,254,44
23781,254,15
23782,254,11
23791,254,41
23796,254,42
23799,254,36
23810,254,32
23814,254,0
23821,254,51
23831,254,17
23837,255,40
23841,255,66
23844,255,78
23847,255,70
23849,255,46
23855,255,13
23859,255,18
23863,255,50
23873,255,37
23875,255,52
23888,255,51
23890,255,10
23894,255,36
23896,255,16
23900,255,21
23903,255,88
23905,255,45
23907,255,85
23917,255,39
23918,255,7
23926,256,13
23927,256,2
23929,256,58
23931,256,61
23935,256,4
23936,256,45
23943,256,47
23948,256,95
23949,256,65
23950,256,6
23953,256,9
23955,256,11
23957,256,29
23960,256,21
23964,256,16
23966,256,12
23976,256,27
23984,256,57
23992,256,62
24006,256,3
24014,256,92
24016,256,1
24024,257,98
24027,257,79
24031,257,72
24036,257,51
24039,257,11
24046,257,48
24048,257,13
24052,257,60
24061,257,67
24064,257,68
24065,257,63
24072,257,10
24073,257,38
24082,257,37
24084,257,4
24085,257,94
24087,257,61
24100,257,57
24102,257,23
24109,257,89
24114,258,14
24115,258,43
24118,258,98
24127,258,44
24129,258,72
24139,258,34
24140,258,59
24143,258,61
24154,258,65
24158,258,93
24159,258,40
24160,258,24
24163,258,47
24166,258,62
24170,258,66
24171,258,97
24173,258,30
24176,258,57
24184,258,35
24192,258,95
24193,258,41
24206,258,3
24209,259,19
24215,259,36
24220,259,54
24224,259,92
24227,259,5
24234,259,74
24236,259,11
24242,259,39
24248,259,7
24255,259,86
24256,259,78
24257,259,62
24262,259,2
24270,259,50
24271,259,44
24275,259,94
24281,259,97
24282,259,3
24287,259,61
24290,259,96
24314,260,14
24317,260,92
24326,260,66
24327,260,70
24335,260,34
24336,260,30
24337,260,24
24339,260,44
24340,260,61
24344,260,36
24345,260,15
24349,260,33
24355,260,97
24357,260,4
24362,260,88
24364,260,23
24367,260,91
24368,260,6
24388,260,63
24389,260,13
24393,260,75
24396,260,58
24401,261,10
24405,261,91
24407,261,82
24430,261,49
24434,261,30
24446,261,79
24447,261,4
24453,261,51
24455,261,48
24456,261,56
24460,261,1
24462,261,57
24468,261,8
24469,261,28
24470,261,68
24472,261,60
24480,261,72
24482,261,95
24483,261,98
24484,261,86
24485,262,4
24486,262,88
24487,262,99
24493,262,17
24495,262,80
24497,262,63
24502,262,0
24519,262,83
24520,262,96
24521,262,20
24527,262,92
24528,262,69
24531,262,2
24551,262,46
24556,262,3
24557,262,53
24564,262,68
24567,262,78
24571,262,56
24576,262,86
24577,262,5
24579,262,31
24584,263,14
24587,263,89
24593,263,19
24594,263,52
24595,263,83
24607,263,82
24610,263,88
24613,263,18
24619,263,0
24620,263,72
24632,263,95
24633,263,4
24642,263,28
24651,263,23
24654,263,69
24656,263,8
24659,263,67
24660,263,68
24663,264,15
24671,264,25
24672,264,43
24675,264,61
24678,264,85
24680,264,50
24682,264,24
24688,264,30
24695,264,53
24703,264,38
24705,264,59
24706,264,26
24710,264,45
24714,264,34
24726,264,35
24729,264,33
24731,264,21
24738,264,23
24740,264,41
24760,265,66
24765,265,53
24767,265,67
24773,265,20
24774,265,27
24776,265,81
24779,265,32
24782,265,41
24794,265,97
24796,265,39
24801,265,8
24804,265,5
24805,265,75
24808,265,56
24813,265,74
24816,265,46
24817,265,42
24819,265,12
24824,265,40
24827,266,68
24834,266,41
24849,266,38
24851,266,82
24856,266,58
24862,266,43
24863,266,11
24865,266,50
24866,266,44
24867,266,35
24878,266,14
24886,266,33
24887,266,7
24890,266,4
24892,266,9
24894,266,24
24902,266,59
24904,266,66
24912,266,76
24917,266,91
24918,266,85
24922,267,51
24929,267,10
24930,267,72
24934,267,14
24939,267,33
24940,267,49
24943,267,46
24947,267,60
24950,267,68
24955,267,39
24956,267,28
24958,267,44
24959,267,58
24967,267,4
24968,267,18
24969,267,2
24981,267,48
24998,267,40
25000,267,98
25003,267,81
25007,267,8
25014,268,70
25019,268,92
25022,268,13
25023,268,82
25026,268,37
25028,268,74
25044,268,32
25052,268,71
25054,268,94
25058,268,97
25069,268,58
25077,268,78
25079,268,40
25082,268,7
25084,268,46
25085,268,96
25087,268,39
25088,268,51
25090,268,55
25095,268,27
25102,268,65
25105,268,45
25109,269,74
25110,269,36
25116,269,83
25119,269,67
25121,269,66
25122,269,84
25125,269,20
25135,269,90
25138,269,97
25144,269,56
25148,269,92
25151,269,39
25166,269,94
25168,269,31
25169,269,51
25176,269,11
25180,269,37
25181,269,55
25183,269,58
25184,269,73
25202,270,56
25203,270,79
25205,270,57
25209,270,25
25226,270,52
25229,270,23
25233,270,88
25240,270,20
25241,270,67
25245,270,6
25251,270,36
25252,270,77
25257,270,31
25258,270,13
25271,270,86
25272,270,63
25273,270,37
25276,270,93
25283,271,38
25284,271,63
25286,271,36
25296,271,82
25297,271,74
25298,271,94
25306,271,33
25307,271,68
25309,271,34
25316,271,61
25320,271,44
25325,271,13
25342,271,97
25344,271,30
25347,271,75
25348,271,96
25350,271,64
25353,271,91
25361,272,38
25365,272,67
25372,272,85
25377,272,19
25378,272,0
25383,272,7
25386,272,33
25390,272,70
25395,272,45
25402,272,61
25404,272,15
25405,272,87
25412,272,18
25421,272,17
25422,272,40
25425,272,51
25427,272,75
25431,272,13
25432,272,60
25444,272,83
25446,272,11
25454,273,16
25460,273,84
25461,273,95
25468,273,51
25469,273,89
25470,273,91
25474,273,82
25478,273,72
25487,273,15
25491,273,76
25497,273,59
25505,273,83
25508,273,4
25511,273,27
25517,273,14
25518,273,2
25519,273,87
25525,273,67
25527,273,0
25528,273,42
25530,273,28
25544,274,44
25549,274,13
25555,274,42
25560,274,63
25567,274,32
25574,274,99
25576,274,81
25579,274,57
25585,274,70
25588,274,47
25591,274,73
25596,274,75
25597,274,46
25602,274,16
25605,274,14
25607,274,31
25609,274,68
25619,274,36
25624,274,18
25627,274,78
25628,274,90
25639,275,36
25643,275,97
25645,275,95
25649,275,30
25650,275,57
25658,275,6
25659,275,85
25664,275,1
25674,275,44
25681,275,82
25686,275,28
25688,275,88
25689,275,38
25690,275,65
25697,275,93
25704,275,14
25705,275,9
25710,275,68
25714,275,2
25722,275,12
25724,275,11
25740,276,89
25748,276,71
25751,276,28
25758,276,13
25759,276,37
25767,276,46
25769,276,12
25770,276,22
25774,276,26
25783,276,16
25787,276,36
25791,276,54
25792,276,96
25793,276,70
25800,276,32
25802,276,77
25805,276,14
25806,276,99
25809,277,13
25825,277,64
25827,277,53
25830,277,96
25831,277,28
25834,277,5
25840,277,74
25841,277,57
25845,277,63
25846,277,86
25848,277,62
25852,277,66
25859,277,92
25862,277,36
25866,277,4
25873,277,9
25879,277,79
25885,277,61
25895,277,26
25898,277,82
25899,277,70
25904,277,69
25907,278,91
25909,278,79
25914,278,93
25923,278,80
25938,278,33
25941,278,88
25942,278,24
25943,278,78
25946,278,17
25950,278,55
25953,278,83
25955,278,30
25958,278,35
25963,278,85
25971,278,92
25980,278,22
25981,278,4
25985,278,98
25989,278,49
25998,279,82
26000,279,3
26001,279,95
26020,279,61
26023,279,4
26025,279,66
26029,279,28
26036,279,44
26037,279,50
26038,279,36
26039,279,13
26040,279,12
26041,279,19
26043,279,11
26046,279,92
26052,279,62
26056,279,9
26070,279,58
26075,279,97
26079,279,1
26095,280,22
26096,280,89
26097,280,54
26098,280,23
26103,280,14
26108,280,66
26120,280,44
26136,280,98
26138,280,9
26145,280,84
26155,280,58
26156,280,90
26157,280,11
26164,280,51
26166,280,41
26167,280,39
26168,280,67
26169,280,95
26170,280,38
26171,280,21
26172,280,60
26173,280,75
26181,281,19
26182,281,62
26192,281,7
26198,281,47
26201,281,85
26206,281,14
26208,281,68
26210,281,50
26214,281,93
26216,281,6
26217,281,38
26228,281,36
26233,281,30
26239,281,61
26251,281,65
26252,281,3
26255,281,97
26256,281,44
26265,281,92
26270,281,1
26276,281,57
26279,281,13
26282,282,70
26286,282,65
26292,282,12
26296,282,66
26301,282,47
26302,282,1
26305,282,50
26306,282,11
26313,282,36
26316,282,2
26320,282,16
26322,282,14
26326,282,58
26332,282,45
26335,282,28
26340,282,29
26345,282,97
26348,282,27
26360,282,44
26361,282,21
26364,282,57
26379,283,38
26380,283,47
26383,283,18
26388,283,30
26403,283,52
26409,283,11
26411,283,92
26412,283,17
26428,283,65
26431,283,88
26434,283,85
26439,283,27
26445,283,68
26446,283,29
26450,283,19
26453,283,58
26454,283,53
26455,283,75
26456,283,62
26457,283,32
26460,283,45
26462,283,12
26474,284,51
26479,284,59
26483,284,60
26491,284,19
26494,284,64
26497,284,47
26499,284,94
26503,284,7
26505,284,37
26509,284,54
26510,284,93
26516,284,38
26525,284,57
26528,284,31
26532,284,48
26535,284,10
26536,284,14
26539,284,35
26548,284,6
26556,284,97
26558,284,55
26568,284,98
26570,285,60
26571,285,46
26578,285,76
26579,285,17
26581,285,54
26583,285,81
26588,285,91
26592,285,97
26594,285,78
26603,285,22
26604,285,4
26615,285,26
26629,285,37
26631,285,88
26636,285,40
26642,285,72
26644,285,59
26653,285,64
26654,285,93
26656,285,24
26657,285,14
26662,285,18
26671,286,18
26674,286,43
26675,286,67
26678,286,33
