Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId,Annual_Spend__c,Credit_Score__c,Days_Since_Last_Purchase__c,External_Id__c,Transactions__c
00111000028LUZiAAO,,,Purchased List-00000-443,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZiAAO,,Construction,34739.04,420,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,153.11,300,443,19
00111000028LUZjAAO,,,Partner Referral-00000-444,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZjAAO,,Agriculture,32637.81,571,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,332.41,241.5,444,17
00111000028LUZkAAO,,,Other-00000-445,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZkAAO,,Finance,54790.84,735,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Other,,,,,,,,,,352.12,39,445,11
00111000028LUZlAAO,,,Other-00000-446,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZlAAO,,Finance,39474.5,499,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Other,,,,,,,,,,407.93,250.5,446,15
00111000028LUZmAAO,,,Web-00000-447,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZmAAO,,Agriculture,63525.43,135,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Web,,,,,,,,,,311.76,300,447,15
00111000028LUZnAAO,,,Phone Inquiry-00000-448,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZnAAO,,Telecommunications,9566.95,402,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,415.64,363,448,12
00111000028LUZoAAO,,,Purchased List-00000-449,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZoAAO,,Agriculture,38928.51,262,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,545.24,115.5,449,18
00111000028LUZpAAO,,,Phone Inquiry-00000-450,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZpAAO,,Finance,17916.21,617,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,438.85,246,450,14
00111000028LUZqAAO,,,Phone Inquiry-00000-451,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZqAAO,,Finance,50215.25,456,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,247.79,286.5,451,16
00111000028LUZrAAO,,,Other-00000-452,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZrAAO,,Agriculture,3815.79,433,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Other,,,,,,,,,,637.48,232.5,452,11
00111000028LUVKAA4,,,Web-00000-191,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVKAA4,,Telecommunications,42311.75,268,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:20.000+0000,,,,,,Pending,Web,,,,,,,,,,150.11,300,191,19
00111000028LUVLAA4,,,Purchased List-00000-192,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVLAA4,,Telecommunications,50665.96,452,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:20.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,38.54,268.5,192,18
00111000028LUVMAA4,,,Web-00000-193,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVMAA4,,Machinery,22514.19,243,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:20.000+0000,,,,,,Pending,Web,,,,,,,,,,559.61,192,193,18
00111000028LUVNAA4,,,Web-00000-194,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVNAA4,,Telecommunications,33604,572,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:20.000+0000,,,,,,Pending,Web,,,,,,,,,,551.67,39,194,15
00111000028LUVOAA4,,,Partner Referral-00000-195,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVOAA4,,Finance,7856.9,353,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:20.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,249.75,300,195,20
00111000028LUVPAA4,,,Web-00000-196,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVPAA4,,Agriculture,33040.05,569,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:20.000+0000,,,,,,Pending,Web,,,,,,,,,,618.09,61.5,196,11
00111000028LUVQAA4,,,Web-00000-197,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVQAA4,,Telecommunications,60691.17,508,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:20.000+0000,,,,,,Pending,Web,,,,,,,,,,234.78,147,197,17
00111000028LUVRAA4,,,Other-00000-198,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVRAA4,,Telecommunications,73701.68,50,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:19.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:20.000+0000,,,,,,Pending,Other,,,,,,,,,,238.2,210,198,17
00111000028LUVcAAO,,,Other-00000-199,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVcAAO,,Telecommunications,14115.28,616,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Other,,,,,,,,,,338.59,43.5,199,20
00111000028LUVdAAO,,,Partner Referral-00000-200,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVdAAO,,Construction,42283.66,33,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,569.18,66,200,19
00111000028LUVeAAO,,,Other-00000-201,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVeAAO,,Finance,43390.57,291,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Other,,,,,,,,,,453.88,174,201,19
00111000028LUVfAAO,,,Partner Referral-00000-202,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVfAAO,,Agriculture,10145.52,599,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,625.11,88.5,202,13
00111000028LUVgAAO,,,Other-00000-203,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVgAAO,,Construction,44520.28,478,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Other,,,,,,,,,,55.2,286.5,203,18
00111000028LUZsAAO,,,Other-00000-453,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZsAAO,,Construction,48231.59,487,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Other,,,,,,,,,,37.04,354,453,12
00111000028LUZtAAO,,,Web-00000-454,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZtAAO,,Machinery,16896.31,44,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,,,,,,Pending,Web,,,,,,,,,,211.98,412.5,454,16
00111000028LUZuAAO,,,Phone Inquiry-00000-455,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZuAAO,,Finance,61769.42,324,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,480.2,120,455,16
00111000028LUZvAAO,,,Partner Referral-00000-456,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZvAAO,,Finance,60776.91,301,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,274.37,160.5,456,19
00111000028LUZwAAO,,,Other-00000-457,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZwAAO,,Telecommunications,64690.22,99,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Other,,,,,,,,,,181.78,169.5,457,20
00111000028LUZxAAO,,,Purchased List-00000-458,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZxAAO,,Finance,55220.79,286,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,13.89,241.5,458,20
00111000028LUZyAAO,,,Phone Inquiry-00000-459,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZyAAO,,Construction,17528.94,556,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,354.41,250.5,459,18
00111000028LUZzAAO,,,Other-00000-460,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUZzAAO,,Agriculture,81481.89,27,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Other,,,,,,,,,,52.89,115.5,460,18
00111000028LUa0AAG,,,Web-00000-461,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa0AAG,,Telecommunications,56280.11,367,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,504.88,178.5,461,14
00111000028LUa1AAG,,,Partner Referral-00000-462,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa1AAG,,Telecommunications,72788.32,282,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,401.08,214.5,462,11
00111000028LUa2AAG,,,Purchased List-00000-463,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa2AAG,,Machinery,32576.56,524,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,431.43,259.5,463,15
00111000028LUa3AAG,,,Web-00000-464,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa3AAG,,Agriculture,16775.37,302,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,427.26,336,464,16
00111000028LUa4AAG,,,Other-00000-465,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa4AAG,,Machinery,21586.37,407,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Other,,,,,,,,,,465.74,291,465,16
00111000028LUa5AAG,,,Partner Referral-00000-466,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa5AAG,,Agriculture,18938.81,43,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,399.33,403.5,466,13
00111000028LUa6AAG,,,Other-00000-467,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa6AAG,,Telecommunications,41386.79,468,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Other,,,,,,,,,,41.65,372,467,13
00111000028LUa7AAG,,,Partner Referral-00000-468,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa7AAG,,Machinery,3716.71,99,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,433.41,408,468,11
00111000028LUa8AAG,,,Other-00000-469,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa8AAG,,Construction,64051.55,388,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Other,,,,,,,,,,352.29,156,469,17
00111000028LUa9AAG,,,Web-00000-470,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUa9AAG,,Telecommunications,33597.88,600,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,563.04,75,470,14
00111000028LUaAAAW,,,Web-00000-471,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaAAAW,,Telecommunications,58415.67,377,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Web,,,,,,,,,,333.67,183,471,18
00111000028LUaBAAW,,,Other-00000-472,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaBAAW,,Machinery,6981.9,450,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Other,,,,,,,,,,162.98,295.5,472,20
00111000028LUaCAAW,,,Phone Inquiry-00000-473,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaCAAW,,Agriculture,55541.42,362,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,384.35,255,473,15
00111000028LUVhAAO,,,Purchased List-00000-204,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVhAAO,,Machinery,30709.01,188,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,473.32,214.5,204,19
00111000028LUViAAO,,,Phone Inquiry-00000-205,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUViAAO,,Finance,42380.31,879,,,,Hot,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,216.64,66,205,10
00111000028LUVjAAO,,,Other-00000-206,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVjAAO,,Machinery,24846.66,554,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Other,,,,,,,,,,192.78,250.5,206,19
00111000028LUVkAAO,,,Partner Referral-00000-207,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVkAAO,,Construction,32388.05,452,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,486.72,295.5,207,10
00111000028LUVlAAO,,,Other-00000-208,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVlAAO,,Finance,41958.82,445,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Other,,,,,,,,,,286.57,111,208,20
00111000028LUVmAAO,,,Purchased List-00000-209,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVmAAO,,Machinery,30717.56,434,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,452.55,246,209,17
00111000028LUVnAAO,,,Phone Inquiry-00000-210,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVnAAO,,Construction,41433.11,79,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,540.66,291,210,13
00111000028LUVoAAO,,,Phone Inquiry-00000-211,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVoAAO,,Construction,24360.59,612,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,359.73,300,211,13
00111000028LUVpAAO,,,Other-00000-212,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVpAAO,,Finance,26864.5,713,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Other,,,,,,,,,,329.67,165,212,17
00111000028LUVqAAO,,,Partner Referral-00000-213,Installation Partner,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVqAAO,,Telecommunications,65534.91,560,,,,Primer,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Partner Referral,,,,,,,,,,359.45,120,213,13
00111000028LUVrAAO,,,Phone Inquiry-00000-214,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVrAAO,,Telecommunications,30326.59,486,,,,Unrated,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,518.62,268.5,214,11
00111000028LUVsAAO,,,Purchased List-00000-215,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVsAAO,,Finance,48282.59,139,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,681.29,61.5,215,13
00111000028LUVtAAO,,,Purchased List-00000-216,Prospect,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUVtAAO,,Construction,50027.83,451,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:21.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,572.17,147,216,11
00111000028LUaDAAW,,,Purchased List-00000-474,Customer - Channel,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaDAAW,,Finance,60991.7,433,,,,Warm,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Purchased List,,,,,,,,,,198.63,295.5,474,14
00111000028LUaEAAW,,,Phone Inquiry-00000-475,Customer - Direct,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaEAAW,,Machinery,13422.6,175,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Phone Inquiry,,,,,,,,,,535.54,340.5,475,13
00111000028LUaFAAW,,,Other-00000-476,Other,,,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/00111000028LUaFAAW,,Machinery,20195.38,792,,,,Cold,,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:23.000+0000,0051100000C6MdYAAV,2021-08-16T21:13:24.000+0000,,,,,,Pending,Other,,,,,,,,,,133.81,196.5,476,17
